1398,T,637,5.2,5000,0,20141201093414
1398,T,638,5.2,468000,0,20141201093415
1398,T,639,5.2,32000,0,20141201093415
1398,T,640,5.2,33000,0,20141201093415
1398,T,641,5.2,8000,0,20141201093415
1398,T,642,5.2,3000,0,20141201093415
1398,T,643,5.2,23000,0,20141201093415
1398,T,644,5.2,22000,0,20141201093415
1398,T,645,5.2,10000,0,20141201093415
1398,T,646,5.2,27000,0,20141201093415
1398,T,647,5.2,5000,0,20141201093415
1398,T,648,5.2,35000,0,20141201093415
1398,T,649,5.2,15000,0,20141201093415
1398,T,650,5.2,36000,0,20141201093415
1398,T,651,5.2,27000,0,20141201093415
1398,T,652,5.2,6000,0,20141201093415
1398,T,653,5.2,100000,0,20141201093415
1398,T,654,5.2,79000,0,20141201093415
1398,T,655,5.2,2000,0,20141201093415
1398,T,656,5.2,60000,0,20141201093415
1398,T,657,5.2,403000,0,20141201093415
1398,T,658,5.2,1000,0,20141201093415
1398,T,659,5.2,99000,0,20141201093415
1398,T,660,5.2,5000,0,20141201093415
1398,T,661,5.2,5000,0,20141201093415
1398,T,662,5.2,2000,0,20141201093415
1398,T,663,5.2,6000,0,20141201093415
1398,T,664,5.2,29000,0,20141201093415
1398,T,665,5.2,38000,0,20141201093415
1398,T,666,5.2,43000,0,20141201093415
1398,T,667,5.2,19000,0,20141201093415
1398,T,668,5.2,23000,0,20141201093415
1398,T,669,5.2,1000,0,20141201093415
1398,T,670,5.2,15000,0,20141201093415
1398,T,671,5.2,198000,0,20141201093415
1398,T,672,5.2,79000,0,20141201093415
1398,T,673,5.2,43000,0,20141201093415
1398,T,674,5.2,457000,0,20141201093415
1398,T,675,5.2,156000,0,20141201093415
1398,T,676,5.2,3000,0,20141201093415
1398,T,677,5.2,144000,0,20141201093416
1398,T,678,5.2,159000,0,20141201093416
1398,T,679,5.21,5000,0,20141201093416
1398,T,680,5.21,20000,0,20141201093416
1398,T,681,5.21,20000,0,20141201093416
1398,T,682,5.21,318000,0,20141201093416
1398,T,683,5.21,59000,0,20141201093417
1398,T,684,5.21,2000,0,20141201093417
1398,T,685,5.21,59000,0,20141201093417
1398,T,686,5.21,62000,0,20141201093417
1398,T,687,5.21,173000,0,20141201093417
1398,T,688,5.2,10000,0,20141201093422
1398,T,689,5.2,20000,0,20141201093422
1398,T,690,5.2,10000,0,20141201093428
1398,T,691,5.2,20000,0,20141201093428
1398,T,692,5.2,25000,0,20141201093432
1398,T,693,5.21,50000,0,20141201093437
1398,T,694,5.2,20000,0,20141201093442
1398,T,695,5.21,1000,0,20141201093445
1398,T,696,5.2,8000,0,20141201093446
1398,T,697,5.21,276000,0,20141201093449
1398,T,698,5.21,34000,0,20141201093449
1398,T,699,5.21,22000,0,20141201093449
1398,T,700,5.21,24000,0,20141201093449
1398,T,701,5.21,21000,0,20141201093449
1398,T,702,5.21,72000,0,20141201093449
1398,T,703,5.21,3000,0,20141201093449
1398,T,704,5.21,4000,0,20141201093449
1398,T,705,5.21,2000,0,20141201093449
1398,T,706,5.21,2000,0,20141201093449
1398,T,707,5.21,20000,0,20141201093449
1398,T,708,5.21,1000,0,20141201093449
1398,T,709,5.21,8000,0,20141201093449
1398,T,710,5.21,128000,0,20141201093449
1398,T,711,5.21,13000,0,20141201093449
1398,T,712,5.21,177000,0,20141201093449
1398,T,713,5.21,17000,0,20141201093449
1398,T,714,5.21,3000,0,20141201093449
1398,T,715,5.21,500000,0,20141201093449
1398,T,716,5.21,96000,0,20141201093449
1398,T,717,5.21,79000,0,20141201093449
1398,T,718,5.21,1000,0,20141201093449
1398,T,719,5.21,5000,0,20141201093449
1398,T,720,5.21,79000,0,20141201093449
1398,T,721,5.21,18000,0,20141201093449
1398,T,722,5.21,16000,0,20141201093449
1398,T,723,5.21,379000,0,20141201093449
1398,T,724,5.21,525000,0,20141201093449
1398,T,725,5.21,1000,0,20141201093449
1398,T,726,5.21,12000,0,20141201093449
1398,T,727,5.205,1000,101,20141201093449
1398,T,728,5.21,14000,0,20141201093450
1398,T,729,5.21,15000,0,20141201093450
1398,T,730,5.2,10000,0,20141201093451
1398,T,731,5.21,10000,0,20141201093454
1398,T,732,5.21,2000,0,20141201093455
1398,T,733,5.21,7000,0,20141201093500
1398,T,734,5.21,6000,0,20141201093500
1398,T,735,5.21,1000,0,20141201093500
1398,T,736,5.21,13000,0,20141201093500
1398,T,737,5.205,1000,101,20141201093502
1398,T,738,5.205,1000,101,20141201093502
1398,T,739,5.205,1000,101,20141201093502
1398,T,740,5.21,43000,0,20141201093507
1398,T,741,5.21,17000,0,20141201093507
1398,T,742,5.21,1000,0,20141201093507
1398,T,743,5.21,77000,0,20141201093507
1398,T,744,5.21,144000,0,20141201093507
1398,T,745,5.21,1000,0,20141201093507
1398,T,746,5.21,79000,0,20141201093507
1398,T,747,5.21,250000,0,20141201093507
1398,T,748,5.21,88000,0,20141201093507
1398,T,749,5.21,191000,0,20141201093507
1398,T,750,5.21,250000,0,20141201093507
1398,T,751,5.21,338000,0,20141201093507
1398,T,752,5.21,338000,0,20141201093507
1398,T,753,5.21,226000,0,20141201093507
1398,T,754,5.21,1000,0,20141201093507
1398,T,755,5.21,1000,0,20141201093507
1398,T,756,5.2,20000,0,20141201093520
1398,T,757,5.21,4000,0,20141201093524
1398,T,758,5.21,6000,0,20141201093524
1398,T,759,5.21,16000,0,20141201093525
1398,T,760,5.21,34000,0,20141201093525
1398,T,761,5.2,1000,0,20141201093526
1398,T,762,5.2,75000,0,20141201093528
1398,T,763,5.2,118000,0,20141201093528
1398,T,764,5.2,10000,100,20141201093528
1398,T,765,5.2,1000,0,20141201093528
1398,T,766,5.2,419000,0,20141201093528
1398,T,767,5.2,19000,0,20141201093528
1398,T,768,5.2,9000,0,20141201093528
1398,T,769,5.2,10000,0,20141201093528
1398,T,770,5.2,116000,0,20141201093528
1398,T,771,5.2,10000,0,20141201093528
1398,T,772,5.2,1000,0,20141201093528
1398,T,773,5.2,2000,0,20141201093528
1398,T,774,5.2,8000,0,20141201093528
1398,T,775,5.2,10000,0,20141201093528
1398,T,776,5.2,2000,0,20141201093528
1398,T,777,5.2,1000,0,20141201093528
1398,T,778,5.2,10000,0,20141201093528
1398,T,779,5.2,38000,0,20141201093528
1398,T,780,5.2,20000,0,20141201093528
1398,T,781,5.2,182000,0,20141201093528
1398,T,782,5.2,10000,0,20141201093528
1398,T,783,5.2,820000,0,20141201093528
1398,T,784,5.2,86000,0,20141201093528
1398,T,785,5.2,523000,0,20141201093528
1398,T,786,5.2,1082000,0,20141201093528
1398,T,787,5.2,1000,0,20141201093528
1398,T,788,5.2,91000,0,20141201093528
1398,T,789,5.2,4000,0,20141201093528
1398,T,790,5.19,836000,0,20141201093528
1398,T,791,5.19,2000,0,20141201093528
1398,T,792,5.19,11000,0,20141201093528
1398,T,793,5.19,10000,0,20141201093528
1398,T,794,5.19,5000,0,20141201093528
1398,T,795,5.19,1000,0,20141201093528
1398,T,796,5.19,10000,0,20141201093528
1398,T,797,5.19,14000,0,20141201093528
1398,T,798,5.19,1000,0,20141201093528
1398,T,799,5.19,46000,0,20141201093528
1398,T,800,5.19,26000,0,20141201093528
1398,T,801,5.19,11000,0,20141201093530
1398,T,802,5.19,11000,0,20141201093530
1398,T,803,5.19,12000,0,20141201093530
1398,T,804,5.19,11000,0,20141201093530
1398,T,805,5.19,45000,0,20141201093530
1398,T,806,5.19,12000,0,20141201093530
1398,T,807,5.2,3000,0,20141201093533
1398,T,808,5.2,15000,0,20141201093534
1398,T,809,5.2,40000,0,20141201093547
1398,T,810,5.2,98000,0,20141201093550
1398,T,811,5.2,1000,0,20141201093550
1398,T,812,5.2,23000,0,20141201093550
1398,T,813,5.2,32000,0,20141201093550
1398,T,814,5.2,36000,0,20141201093550
1398,T,815,5.19,10000,0,20141201093554
1398,T,816,5.2,15000,0,20141201093554
1398,T,817,5.2,65000,0,20141201093554
1398,T,818,5.19,12000,0,20141201093557
1398,T,819,5.19,22000,0,20141201093557
1398,T,820,5.19,24000,0,20141201093557
1398,T,821,5.19,22000,0,20141201093557
1398,T,822,5.2,10000,0,20141201093558
1398,T,823,5.19,4000,0,20141201093604
1398,T,824,5.19,200000,0,20141201093604
1398,T,825,5.19,20000,0,20141201093604
1398,T,826,5.19,10000,0,20141201093604
1398,T,827,5.19,7000,0,20141201093604
1398,T,828,5.19,13000,0,20141201093604
1398,T,829,5.19,2000,0,20141201093604
1398,T,830,5.19,27000,100,20141201093604
1398,T,831,5.19,3000,0,20141201093604
1398,T,832,5.19,7000,0,20141201093604
1398,T,833,5.19,10000,0,20141201093604
1398,T,834,5.19,1000,0,20141201093604
1398,T,835,5.19,1000,0,20141201093604
1398,T,836,5.19,8000,0,20141201093604
1398,T,837,5.19,1000,0,20141201093604
1398,T,838,5.19,1000,0,20141201093604
1398,T,839,5.19,40000,0,20141201093604
1398,T,840,5.19,6000,0,20141201093604
1398,T,841,5.15,90,102,20141201093604
1398,T,842,5.19,12000,0,20141201093605
1398,T,843,5.19,16000,0,20141201093605
1398,T,844,5.19,4000,0,20141201093605
1398,T,845,5.19,2000,0,20141201093612
1398,T,846,5.19,1000,0,20141201093612
1398,T,847,5.19,97000,0,20141201093612
1398,T,848,5.18,10000,0,20141201093615
1398,T,849,5.19,3000,0,20141201093615
1398,T,850,5.19,7000,0,20141201093615
1398,T,851,5.19,9000,0,20141201093618
1398,T,852,5.19,33000,0,20141201093618
1398,T,853,5.19,35000,0,20141201093618
1398,T,854,5.19,30000,0,20141201093618
1398,T,855,5.19,83000,0,20141201093618
1398,T,856,5.19,67000,0,20141201093618
1398,T,857,5.19,4000,0,20141201093618
1398,T,858,5.19,38000,0,20141201093618
1398,T,859,5.19,2000,0,20141201093618
1398,T,860,5.19,37000,0,20141201093618
1398,T,861,5.19,125000,0,20141201093620
1398,T,862,5.2,10000,0,20141201093626
1398,T,863,5.2,10000,100,20141201093626
1398,T,864,5.2,19000,0,20141201093626
1398,T,865,5.2,17000,0,20141201093626
1398,T,866,5.2,4000,0,20141201093626
1398,T,867,5.2,12000,0,20141201093631
1398,T,868,5.2,36000,0,20141201093631
1398,T,869,5.2,15000,0,20141201093631
1398,T,870,5.2,87000,0,20141201093631
1398,T,871,5.19,37000,0,20141201093641
1398,T,872,5.19,1000,0,20141201093641
1398,T,873,5.19,1000,0,20141201093641
1398,T,874,5.19,18000,0,20141201093641
1398,T,875,5.19,10000,0,20141201093644
1398,T,876,5.2,130000,0,20141201093655
1398,T,877,5.2,6000,0,20141201093655
1398,T,878,5.2,23000,0,20141201093655
1398,T,879,5.2,5000,0,20141201093655
1398,T,880,5.2,35000,0,20141201093655
1398,T,881,5.2,28000,0,20141201093655
1398,T,882,5.2,500000,0,20141201093655
1398,T,883,5.2,3000,0,20141201093655
1398,T,884,5.2,20000,0,20141201093655
1398,T,885,5.2,194000,0,20141201093655
1398,T,886,5.2,57000,0,20141201093655
1398,T,887,5.2,26000,0,20141201093655
1398,T,888,5.2,1000,0,20141201093655
1398,T,889,5.2,23000,0,20141201093655
1398,T,890,5.2,3000,0,20141201093655
1398,T,891,5.2,5000,0,20141201093655
1398,T,892,5.2,21000,0,20141201093655
1398,T,893,5.2,117000,0,20141201093655
1398,T,894,5.2,111000,0,20141201093655
1398,T,895,5.2,16000,0,20141201093655
1398,T,896,5.2,12000,0,20141201093655
1398,T,897,5.2,1000,0,20141201093655
1398,T,898,5.2,210000,0,20141201093657
1398,T,899,5.205,1000,101,20141201093703
1398,T,900,5.2,5000,0,20141201093703
1398,T,901,5.2,200000,0,20141201093706
1398,T,902,5.2,20000,0,20141201093707
1398,T,903,5.2,200000,0,20141201093709
1398,T,904,5.2,206000,0,20141201093709
1398,T,905,5.2,206000,0,20141201093709
1398,T,906,5.2,250000,0,20141201093709
1398,T,907,5.2,348000,0,20141201093709
1398,T,908,5.2,38000,0,20141201093709
1398,T,909,5.2,95000,0,20141201093709
1398,T,910,5.2,1000,0,20141201093709
1398,T,911,5.2,1000,0,20141201093709
1398,T,912,5.2,10000,0,20141201093709
1398,T,913,5.19,45000,0,20141201093716
1398,T,914,5.19,10000,0,20141201093716
1398,T,915,5.19,6000,0,20141201093716
1398,T,916,5.19,18000,0,20141201093716
1398,T,917,5.19,11000,0,20141201093716
1398,T,918,5.19,46000,0,20141201093717
1398,T,919,5.19,75000,0,20141201093717
1398,T,920,5.19,23000,0,20141201093717
1398,T,921,5.19,94000,0,20141201093717
1398,T,922,5.19,300000,0,20141201093720
1398,T,923,5.19,106000,0,20141201093720
1398,T,924,5.19,18000,0,20141201093720
1398,T,925,5.19,10000,0,20141201093720
1398,T,926,5.19,20000,0,20141201093720
1398,T,927,5.19,21000,0,20141201093720
1398,T,928,5.19,17000,0,20141201093720
1398,T,929,5.19,483000,0,20141201093720
1398,T,930,5.19,5000,0,20141201093720
1398,T,931,5.19,20000,0,20141201093720
1398,T,932,5.19,1000,0,20141201093720
1398,T,933,5.19,1000,0,20141201093720
1398,T,934,5.19,10000,0,20141201093724
1398,T,935,5.19,5000,0,20141201093724
1398,T,936,5.18,11000,0,20141201093729
1398,T,937,5.19,1000,0,20141201093730
1398,T,938,5.19,1000,0,20141201093730
1398,T,939,5.19,1000,0,20141201093730
1398,T,940,5.19,6000,0,20141201093730
1398,T,941,5.19,5000,0,20141201093730
1398,T,942,5.19,5000,0,20141201093731
1398,T,943,5.19,49000,0,20141201093734
1398,T,944,5.19,1000,0,20141201093734
1398,T,945,5.19,33000,0,20141201093734
1398,T,946,5.19,49000,0,20141201093734
1398,T,947,5.19,2000,100,20141201093734
1398,T,948,5.19,5000,0,20141201093734
1398,T,949,5.19,111000,0,20141201093734
1398,T,950,5.19,10000,0,20141201093740
1398,T,951,5.18,10000,0,20141201093745
1398,T,952,5.19,17000,0,20141201093750
1398,T,953,5.19,50000,0,20141201093751
1398,T,954,5.19,4000,0,20141201093755
1398,T,955,5.19,10000,0,20141201093757
1398,T,956,5.19,20000,0,20141201093801
1398,T,957,5.18,10000,0,20141201093803
1398,T,958,5.19,20000,0,20141201093804
1398,T,959,5.18,10000,0,20141201093817
1398,T,960,5.18,80000,0,20141201093824
1398,T,961,5.19,2000,0,20141201093825
1398,T,962,5.18,18000,0,20141201093844
1398,T,963,5.185,1000,101,20141201093857
1398,T,964,5.18,4000,0,20141201093901
1398,T,965,5.185,1000,101,20141201093909
1398,T,966,5.19,6000,0,20141201093920
1398,T,967,5.19,120000,0,20141201093920
1398,T,968,5.19,2000,0,20141201093920
1398,T,969,5.19,28000,0,20141201093920
1398,T,970,5.19,21000,0,20141201093920
1398,T,971,5.19,23000,0,20141201093920
1398,T,972,5.19,33000,0,20141201093920
1398,T,973,5.19,31000,0,20141201093920
1398,T,974,5.19,1000,0,20141201093920
1398,T,975,5.19,5000,0,20141201093920
1398,T,976,5.19,20000,0,20141201093920
1398,T,977,5.19,13000,100,20141201093920
1398,T,978,5.19,25000,0,20141201093920
1398,T,979,5.19,21000,0,20141201093920
1398,T,980,5.19,25000,0,20141201093920
1398,T,981,5.19,1000,0,20141201093920
1398,T,982,5.19,6000,0,20141201093920
1398,T,983,5.19,19000,0,20141201093920
1398,T,984,5.18,3000,0,20141201093925
1398,T,985,5.18,1000,0,20141201093925
1398,T,986,5.18,120000,0,20141201093925
1398,T,987,5.18,4000,0,20141201093925
1398,T,988,5.18,40000,0,20141201093925
1398,T,989,5.18,100000,0,20141201093927
1398,T,990,5.18,10000,0,20141201093927
1398,T,991,5.18,5000,0,20141201093927
1398,T,992,5.18,10000,0,20141201093927
1398,T,993,5.18,8000,0,20141201093927
1398,T,994,5.18,20000,0,20141201093927
1398,T,995,5.18,257000,0,20141201093927
1398,T,996,5.18,20000,0,20141201093928
1398,T,997,5.18,30000,0,20141201093930
1398,T,998,5.18,26000,0,20141201093932
1398,T,999,5.19,13000,0,20141201093938
1398,T,1000,5.18,50000,0,20141201093942
1398,T,1001,5.19,10000,0,20141201093946
1398,T,1002,5.19,3000,0,20141201093953
1398,T,1003,5.19,1000,0,20141201093954
1398,T,1004,5.18,10000,0,20141201093958
1398,T,1005,5.19,1000,0,20141201093958
1398,T,1006,5.19,3000,0,20141201093959
1398,T,1007,5.19,1000,0,20141201094000
1398,T,1008,5.19,118000,0,20141201094001
1398,T,1009,5.19,1000,0,20141201094001
1398,T,1010,5.19,50000,0,20141201094002
1398,T,1011,5.18,21000,0,20141201094002
1398,T,1012,5.19,10000,0,20141201094003
1398,T,1013,5.19,2000,0,20141201094003
1398,T,1014,5.19,6000,0,20141201094003
1398,T,1015,5.19,3000,0,20141201094003
1398,T,1016,5.19,85000,0,20141201094008
1398,T,1017,5.19,6000,0,20141201094008
1398,T,1018,5.19,8000,0,20141201094008
1398,T,1019,5.19,9000,0,20141201094008
1398,T,1020,5.19,2000,0,20141201094008
1398,T,1021,5.19,9000,0,20141201094008
1398,T,1022,5.19,1000,0,20141201094009
1398,T,1023,5.19,3000,0,20141201094009
1398,T,1024,5.19,11000,0,20141201094010
1398,T,1025,5.19,5000,0,20141201094010
1398,T,1026,5.19,1000,0,20141201094010
1398,T,1027,5.19,30000,0,20141201094012
1398,T,1028,5.19,7000,0,20141201094012
1398,T,1029,5.19,7000,0,20141201094013
1398,T,1030,5.185,1000,101,20141201094016
1398,T,1031,5.18,20000,100,20141201094016
1398,T,1032,5.19,9000,0,20141201094018
1398,T,1033,5.19,1000,0,20141201094019
1398,T,1034,5.19,1000,0,20141201094019
1398,T,1035,5.18,10000,0,20141201094027
1398,T,1036,5.19,3000,0,20141201094027
1398,T,1037,5.18,1000,101,20141201094028
1398,T,1038,5.18,2000,101,20141201094028
1398,T,1039,5.19,1000,0,20141201094028
1398,T,1040,5.18,47000,0,20141201094031
1398,T,1041,5.19,14000,0,20141201094033
1398,T,1042,5.19,6000,0,20141201094033
1398,T,1043,5.19,3000,0,20141201094033
1398,T,1044,5.19,8000,0,20141201094035
1398,T,1045,5.19,4000,0,20141201094035
1398,T,1046,5.19,1000,0,20141201094037
1398,T,1047,5.19,24000,0,20141201094046
1398,T,1048,5.19,4000,0,20141201094046
1398,T,1049,5.19,2000,0,20141201094046
1398,T,1050,5.19,1000,0,20141201094046
1398,T,1051,5.18,5000,0,20141201094046
1398,T,1052,5.19,8000,0,20141201094046
1398,T,1053,5.19,1000,0,20141201094047
1398,T,1054,5.19,1000,0,20141201094047
1398,T,1055,5.19,9000,0,20141201094047
1398,T,1056,5.19,1000,0,20141201094047
1398,T,1057,5.19,4000,0,20141201094047
1398,T,1058,5.19,1000,0,20141201094047
1398,T,1059,5.19,2000,0,20141201094048
1398,T,1060,5.19,1000,0,20141201094049
1398,T,1061,5.19,8000,0,20141201094057
1398,T,1062,5.19,8000,0,20141201094057
1398,T,1063,5.19,1000,0,20141201094057
1398,T,1064,5.19,1000,0,20141201094057
1398,T,1065,5.19,2000,0,20141201094057
1398,T,1066,5.19,5000,0,20141201094057
1398,T,1067,5.19,12000,0,20141201094057
1398,T,1068,5.19,4000,0,20141201094058
1398,T,1069,5.19,2000,0,20141201094058
1398,T,1070,5.19,7000,0,20141201094058
1398,T,1071,5.19,3000,0,20141201094058
1398,T,1072,5.19,3000,0,20141201094058
1398,T,1073,5.18,10000,0,20141201094102
1398,T,1074,5.19,1000,0,20141201094103
1398,T,1075,5.19,1000,0,20141201094103
1398,T,1076,5.19,1000,0,20141201094106
1398,T,1077,5.18,20000,100,20141201094107
1398,T,1078,5.19,10000,0,20141201094108
1398,T,1079,5.19,16000,0,20141201094111
1398,T,1080,5.19,33000,0,20141201094111
1398,T,1081,5.19,29000,0,20141201094111
1398,T,1082,5.19,3000,0,20141201094111
1398,T,1083,5.19,200000,0,20141201094111
1398,T,1084,5.19,5000,0,20141201094111
1398,T,1085,5.19,1000,0,20141201094111
1398,T,1086,5.19,207000,0,20141201094111
1398,T,1087,5.19,34000,0,20141201094111
1398,T,1088,5.19,31000,0,20141201094111
1398,T,1089,5.19,26000,0,20141201094111
1398,T,1090,5.19,31000,0,20141201094111
1398,T,1091,5.19,26000,0,20141201094111
1398,T,1092,5.19,13000,0,20141201094111
1398,T,1093,5.19,5000,0,20141201094111
1398,T,1094,5.19,193000,0,20141201094111
1398,T,1095,5.19,100000,0,20141201094111
1398,T,1096,5.19,10000,0,20141201094111
1398,T,1097,5.19,11000,0,20141201094111
1398,T,1098,5.19,2000,0,20141201094111
1398,T,1099,5.19,12000,0,20141201094111
1398,T,1100,5.19,11000,0,20141201094111
1398,T,1101,5.19,12000,0,20141201094111
1398,T,1102,5.19,11000,0,20141201094111
1398,T,1103,5.19,11000,0,20141201094111
1398,T,1104,5.19,11000,0,20141201094111
1398,T,1105,5.19,35000,0,20141201094111
1398,T,1106,5.19,36000,0,20141201094111
1398,T,1107,5.19,31000,0,20141201094111
1398,T,1108,5.19,100000,0,20141201094111
1398,T,1109,5.19,9000,0,20141201094111
1398,T,1110,5.19,12000,0,20141201094111
1398,T,1111,5.19,4000,0,20141201094111
1398,T,1112,5.19,12000,0,20141201094111
1398,T,1113,5.19,128000,0,20141201094111
1398,T,1114,5.19,20000,0,20141201094111
1398,T,1115,5.19,17000,0,20141201094111
1398,T,1116,5.19,1000,0,20141201094111
1398,T,1117,5.19,11000,0,20141201094111
1398,T,1118,5.19,12000,0,20141201094111
1398,T,1119,5.19,11000,0,20141201094111
1398,T,1120,5.19,6000,0,20141201094111
1398,T,1121,5.19,6000,0,20141201094111
1398,T,1122,5.2,7000,0,20141201094112
1398,T,1123,5.2,1000,0,20141201094112
1398,T,1124,5.2,3000,0,20141201094112
1398,T,1125,5.2,1000,0,20141201094112
1398,T,1126,5.2,4000,0,20141201094112
1398,T,1127,5.2,11000,0,20141201094112
1398,T,1128,5.2,27000,0,20141201094112
1398,T,1129,5.2,1000,0,20141201094112
1398,T,1130,5.2,1000,0,20141201094112
1398,T,1131,5.2,3000,0,20141201094112
1398,T,1132,5.2,10000,0,20141201094112
1398,T,1133,5.2,1000,0,20141201094112
1398,T,1134,5.2,2000,0,20141201094112
1398,T,1135,5.2,1000,0,20141201094112
1398,T,1136,5.2,12000,0,20141201094112
1398,T,1137,5.195,1000,101,20141201094112
1398,T,1138,5.2,3000,0,20141201094112
1398,T,1139,5.2,3000,0,20141201094112
1398,T,1140,5.2,5000,0,20141201094112
1398,T,1141,5.2,5000,0,20141201094112
1398,T,1142,5.2,20000,0,20141201094112
1398,T,1143,5.2,9000,0,20141201094112
1398,T,1144,5.2,1000,0,20141201094112
1398,T,1145,5.2,5000,0,20141201094112
1398,T,1146,5.2,1000,0,20141201094112
1398,T,1147,5.2,18000,0,20141201094112
1398,T,1148,5.2,1000,0,20141201094112
1398,T,1149,5.2,2000,0,20141201094112
1398,T,1150,5.2,20000,0,20141201094112
1398,T,1151,5.2,2000,0,20141201094112
1398,T,1152,5.2,1000,0,20141201094112
1398,T,1153,5.2,4000,0,20141201094112
1398,T,1154,5.2,2000,0,20141201094112
1398,T,1155,5.2,7000,0,20141201094112
1398,T,1156,5.2,2000,0,20141201094112
1398,T,1157,5.2,2000,0,20141201094112
1398,T,1158,5.2,10000,0,20141201094112
1398,T,1159,5.2,6000,0,20141201094112
1398,T,1160,5.2,1000,0,20141201094112
1398,T,1161,5.2,6000,0,20141201094112
1398,T,1162,5.2,213000,0,20141201094113
1398,T,1163,5.19,10000,0,20141201094113
1398,T,1164,5.2,32000,0,20141201094114
1398,T,1165,5.19,200000,0,20141201094116
1398,T,1166,5.2,18000,0,20141201094118
1398,T,1167,5.2,1000,0,20141201094122
1398,T,1168,5.195,7000,101,20141201094135
1398,T,1169,5.19,5000,0,20141201094137
1398,T,1170,5.2,1000,0,20141201094151
1398,T,1171,5.2,1000,0,20141201094151
1398,T,1172,5.2,1000,0,20141201094206
1398,T,1173,5.2,60000,0,20141201094206
1398,T,1174,5.19,8000,0,20141201094207
1398,T,1175,5.2,167000,0,20141201094209
1398,T,1176,5.2,24000,0,20141201094209
1398,T,1177,5.2,26000,0,20141201094209
1398,T,1178,5.2,29000,0,20141201094209
1398,T,1179,5.2,1000,0,20141201094209
1398,T,1180,5.2,4000,0,20141201094209
1398,T,1181,5.2,3000,0,20141201094209
1398,T,1182,5.2,500000,0,20141201094209
1398,T,1183,5.2,29000,0,20141201094209
1398,T,1184,5.2,20000,0,20141201094209
1398,T,1185,5.2,10000,0,20141201094209
1398,T,1186,5.2,4000,0,20141201094209
1398,T,1187,5.2,8000,0,20141201094209
1398,T,1188,5.2,20000,0,20141201094209
1398,T,1189,5.2,1000,0,20141201094209
1398,T,1190,5.2,10000,0,20141201094209
1398,T,1191,5.2,5000,0,20141201094209
1398,T,1192,5.2,3000,0,20141201094209
1398,T,1193,5.2,5000,0,20141201094209
1398,T,1194,5.2,10000,0,20141201094209
1398,T,1195,5.2,207000,0,20141201094209
1398,T,1196,5.2,188000,0,20141201094209
1398,T,1197,5.2,32000,0,20141201094209
1398,T,1198,5.2,1000,0,20141201094209
1398,T,1199,5.2,160000,0,20141201094209
1398,T,1200,5.2,58000,0,20141201094209
1398,T,1201,5.2,141000,0,20141201094209
1398,T,1202,5.2,18000,0,20141201094209
1398,T,1203,5.2,4000,0,20141201094209
1398,T,1204,5.2,312000,0,20141201094209
1398,T,1205,5.2,192000,0,20141201094209
1398,T,1206,5.2,496000,0,20141201094209
1398,T,1207,5.2,6000,0,20141201094209
1398,T,1208,5.2,10000,0,20141201094209
1398,T,1209,5.2,46000,0,20141201094209
1398,T,1210,5.2,10000,0,20141201094209
1398,T,1211,5.2,10000,0,20141201094209
1398,T,1212,5.2,4000,0,20141201094209
1398,T,1213,5.2,22000,0,20141201094209
1398,T,1214,5.2,1000,0,20141201094209
1398,T,1215,5.2,2000,0,20141201094209
1398,T,1216,5.2,8000,0,20141201094214
1398,T,1217,5.2,2000,0,20141201094214
1398,T,1218,5.2,36000,0,20141201094214
1398,T,1219,5.2,28000,0,20141201094214
1398,T,1220,5.2,227000,0,20141201094214
1398,T,1221,5.2,457000,0,20141201094214
1398,T,1222,5.2,67000,0,20141201094214
1398,T,1223,5.2,1000,0,20141201094216
1398,T,1224,5.2,1000,0,20141201094216
1398,T,1225,5.2,1000,0,20141201094216
1398,T,1226,5.2,1000,0,20141201094216
1398,T,1227,5.2,15000,0,20141201094216
1398,T,1228,5.2,9000,0,20141201094216
1398,T,1229,5.2,1000,0,20141201094216
1398,T,1230,5.2,6000,0,20141201094216
1398,T,1231,5.2,15000,0,20141201094216
1398,T,1232,5.2,1000,0,20141201094217
1398,T,1233,5.2,1000,0,20141201094217
1398,T,1234,5.2,1000,0,20141201094217
1398,T,1235,5.2,5000,0,20141201094217
1398,T,1236,5.2,22000,0,20141201094217
1398,T,1237,5.2,5000,0,20141201094220
1398,T,1238,5.2,1000,0,20141201094220
1398,T,1239,5.2,1000,0,20141201094220
1398,T,1240,5.2,3000,0,20141201094220
1398,T,1241,5.2,1000,0,20141201094220
1398,T,1242,5.21,1000,0,20141201094220
1398,T,1243,5.2,1000,101,20141201094221
1398,T,1244,5.2,1000,101,20141201094221
1398,T,1245,5.2,1000,101,20141201094221
1398,T,1246,5.2,10000,0,20141201094225
1398,T,1247,5.2,33000,0,20141201094225
1398,T,1248,5.19,131000,0,20141201094225
1398,T,1249,5.19,9000,0,20141201094225
1398,T,1250,5.19,17000,0,20141201094225
1398,T,1251,5.21,3000,0,20141201094226
1398,T,1252,5.21,5000,0,20141201094226
1398,T,1253,5.21,6000,0,20141201094226
1398,T,1254,5.21,36000,0,20141201094226
1398,T,1255,5.2,20000,0,20141201094227
1398,T,1256,5.21,5000,0,20141201094228
1398,T,1257,5.2,5000,0,20141201094231
1398,T,1258,5.2,2000,0,20141201094231
1398,T,1259,5.21,2000,0,20141201094232
1398,T,1260,5.2,133000,0,20141201094234
